Frame Number,Processing Time (seconds)
0,2.0772042274475098
1,0.29038214683532715
2,0.271404504776001
3,0.2870192527770996
4,0.29804348945617676
5,0.2938210964202881
6,0.2893030643463135
7,0.2911534309387207
8,0.28989601135253906
9,0.3166818618774414
10,0.27547287940979004
11,0.6472005844116211
12,0.3892207145690918
13,0.19765186309814453
14,0.1789693832397461
15,0.19150996208190918
16,0.3973388671875
17,0.1847527027130127
18,0.17955899238586426
19,0.1873760223388672
20,0.18196702003479004
21,0.1767714023590088
22,0.19586634635925293
23,0.181260347366333
24,0.18181991577148438
25,0.5033743381500244
26,0.18485808372497559
27,0.19272518157958984
28,0.18430328369140625
29,0.1865391731262207
30,0.1772465705871582
31,0.19427061080932617
32,0.18300318717956543
33,0.18134236335754395
34,0.18335819244384766
35,0.1814115047454834
36,0.17299485206604004
37,0.1901564598083496
38,0.179459810256958
39,0.20609688758850098
40,0.48883795738220215
41,0.18128705024719238
42,0.18325018882751465
43,0.1889500617980957
44,0.1805250644683838
45,0.18165898323059082
46,0.18904924392700195
47,0.18114280700683594
48,0.18846797943115234
49,0.1844043731689453
50,0.18046832084655762
51,0.17642545700073242
52,0.19887161254882812
53,0.18230867385864258
54,0.19866609573364258
55,0.253983736038208
56,0.6557302474975586
57,0.2883946895599365
58,0.30924510955810547
59,0.3047761917114258
60,0.3337719440460205
61,0.32228755950927734
62,0.2111515998840332
63,0.184769868850708
64,0.1905045509338379
65,0.1801762580871582
66,0.17673230171203613
67,0.20458102226257324
68,0.18209147453308105
69,0.19063138961791992
70,0.19274258613586426
71,0.1791396141052246
72,0.18540406227111816
73,0.49209094047546387
74,0.17920970916748047
75,0.18703484535217285
76,0.18106722831726074
77,0.1967146396636963
78,0.2031247615814209
79,0.18703150749206543
80,0.18280959129333496
81,0.18857169151306152
82,0.20215868949890137
83,0.18576526641845703
84,0.19047212600708008
85,0.20423674583435059
86,0.19837117195129395
87,0.20616412162780762
88,0.19906139373779297
89,0.17961335182189941
90,0.18276596069335938
91,0.4780128002166748
92,0.18751025199890137
93,0.18039584159851074
94,0.18528962135314941
95,0.17727899551391602
96,0.17701983451843262
97,0.19912242889404297
98,0.1894383430480957
99,0.18030071258544922
100,0.1761162281036377
101,0.18436360359191895
102,0.19772744178771973
103,0.18929505348205566
104,0.18271303176879883
105,0.18030667304992676
106,0.1831200122833252
107,0.18439793586730957
108,0.20583462715148926
109,0.47966957092285156
110,0.2566843032836914
111,0.30123281478881836
112,0.29034852981567383
113,0.25959277153015137
114,0.3026747703552246
115,0.31052064895629883
116,0.29061079025268555
117,0.3666799068450928
118,0.3183286190032959
119,0.22910308837890625
120,0.17740249633789062
121,0.18512654304504395
122,0.18495631217956543
123,0.1919848918914795
124,0.18450570106506348
125,0.17758798599243164
126,0.17418956756591797
127,0.1826457977294922
128,0.2025008201599121
129,0.18160700798034668
130,0.47832250595092773
131,0.18416881561279297
132,0.20000958442687988
133,0.18519043922424316
134,0.1825394630432129
135,0.20589852333068848
136,0.18376517295837402
137,0.19332408905029297
138,0.19021153450012207
139,0.17845845222473145
140,0.17837214469909668
141,0.18317270278930664
142,0.18399739265441895
143,0.4796435832977295
144,0.17707490921020508
145,0.18294572830200195
146,0.18302488327026367
147,0.2061767578125
148,0.17505693435668945
149,0.17405152320861816
150,0.1777496337890625
151,0.18810105323791504
152,0.19171643257141113
153,0.19040513038635254
154,0.179243803024292
155,0.18204998970031738
156,0.4897735118865967
157,0.18779873847961426
158,0.18946528434753418
159,0.18265604972839355
160,0.19855403900146484
161,0.20063447952270508
162,0.1918177604675293
163,0.1814882755279541
164,0.18043065071105957
165,0.18208670616149902
166,0.18691062927246094
167,0.18166017532348633
168,0.2840602397918701
169,0.272721529006958
170,0.2744472026824951
171,0.6484048366546631
172,0.3134171962738037
173,0.2869715690612793
174,0.3058035373687744
175,0.2868313789367676
176,0.3052804470062256
177,0.2523012161254883
178,0.1888413429260254
179,0.1852562427520752
180,0.18662571907043457
181,0.1801304817199707
182,0.18765926361083984
183,0.19643211364746094
184,0.19756746292114258
185,0.20964694023132324
186,0.18099069595336914
187,0.48787689208984375
188,0.1867213249206543
189,0.18818402290344238
190,0.179579496383667
191,0.17736291885375977
192,0.20156598091125488
193,0.180131196975708
194,0.19005393981933594
195,0.1770646572113037
196,0.18639087677001953
197,0.19034266471862793
198,0.1820368766784668
199,0.18570160865783691
200,0.19226908683776855
201,0.17752480506896973
202,0.18530488014221191
203,0.19231677055358887
204,0.1849362850189209
205,0.4736344814300537
206,0.17831730842590332
207,0.20938754081726074
208,0.18925762176513672
209,0.2073667049407959
210,0.18155837059020996
211,0.18597412109375
212,0.19446206092834473
213,0.19416403770446777
214,0.19312500953674316
215,0.17603731155395508
216,0.18652081489562988
217,0.17387890815734863
218,0.19133567810058594
219,0.18221330642700195
220,0.18140625953674316
221,0.17731380462646484
222,0.18437623977661133
223,0.19424891471862793
224,0.49785542488098145
225,0.2019796371459961
226,0.2914724349975586
227,0.27349042892456055
228,0.2675449848175049
229,0.2741551399230957
230,0.30315542221069336
231,0.31235313415527344
232,0.31275367736816406
233,0.3213386535644531
234,0.25153660774230957
235,0.18153882026672363
236,0.17991065979003906
237,0.19368219375610352
238,0.19087600708007812
239,0.20409607887268066
240,0.1842949390411377
241,0.19010591506958008
242,0.179887056350708
243,0.17889881134033203
244,0.4844372272491455
245,0.18193626403808594
246,0.18471598625183105
247,0.17863059043884277
248,0.19315218925476074
249,0.18791651725769043
250,0.17884325981140137
251,0.17856240272521973
252,0.1792311668395996
253,0.18722844123840332
254,0.22690892219543457
255,0.17838358879089355
256,0.19581389427185059
257,0.1900162696838379
258,0.18513226509094238
259,0.20995163917541504
260,0.18175148963928223
261,0.18174123764038086
262,0.18465423583984375
263,0.1799755096435547
264,0.18322300910949707
265,0.19971919059753418
266,0.1797027587890625
267,0.4743223190307617
268,0.18886375427246094
269,0.19487404823303223
270,0.1840953826904297
271,0.17837882041931152
272,0.18365097045898438
273,0.1834266185760498
274,0.20955586433410645
275,0.17647409439086914
276,0.18610668182373047
277,0.18401598930358887
278,0.18537235260009766
279,0.19753050804138184
280,0.4829902648925781
281,0.1778552532196045
282,0.20128464698791504
283,0.3071587085723877
284,0.2954597473144531
285,0.2717411518096924
286,0.28957462310791016
287,0.29071903228759766
288,0.3077220916748047
289,0.3002443313598633
290,0.30536770820617676
291,0.2973930835723877
292,0.2876772880554199
293,0.3291447162628174
294,0.5159366130828857
295,0.1841886043548584
296,0.1961824893951416
297,0.20388507843017578
298,0.18168115615844727
299,0.19277167320251465
300,0.18590950965881348
301,0.19982481002807617
302,0.18118858337402344
303,0.19289255142211914
304,0.1822195053100586
305,0.19098329544067383
306,0.1934218406677246
307,0.18909239768981934
308,0.20045733451843262
309,0.4868011474609375
310,0.20141148567199707
311,0.17891359329223633
312,0.20114898681640625
313,0.18512845039367676
314,0.18608784675598145
315,0.2031710147857666
316,0.17941737174987793
317,0.1951920986175537
318,0.1791527271270752
319,0.1836245059967041
320,0.18795466423034668
321,0.19790053367614746
322,0.22009563446044922
323,0.21565842628479004
324,0.48935818672180176
325,0.18058109283447266
326,0.19317626953125
327,0.1949779987335205
328,0.19780778884887695
329,0.19707775115966797
330,0.20055532455444336
331,0.18745088577270508
332,0.18760204315185547
333,0.18161320686340332
334,0.19165372848510742
335,0.1833181381225586
336,0.18672657012939453
337,0.19064593315124512
338,0.18229985237121582
339,0.4873504638671875
340,0.2961561679840088
341,0.28174638748168945
342,0.28933048248291016
343,0.25971555709838867
344,0.2973136901855469
345,0.2935786247253418
346,0.2974269390106201
347,0.28829479217529297
348,0.3048825263977051
349,0.3246281147003174
350,0.18413829803466797
351,0.19425582885742188
352,0.19481563568115234
353,0.18787002563476562
354,0.1984269618988037
355,0.18138861656188965
356,0.5055177211761475
357,0.19589519500732422
358,0.18949484825134277
359,0.18642258644104004
360,0.1755387783050537
361,0.19371509552001953
362,0.18573760986328125
363,0.20220541954040527
364,0.18034768104553223
365,0.18567705154418945
366,0.19382691383361816
367,0.19206595420837402
368,0.19276165962219238
369,0.18184876441955566
370,0.18466567993164062
371,0.18411827087402344
372,0.19712376594543457
373,0.18569731712341309
374,0.1919264793395996
375,0.47597312927246094
376,0.19472312927246094
377,0.21158552169799805
378,0.18059301376342773
379,0.18378186225891113
380,0.1860673427581787
381,0.19889354705810547
382,0.19102239608764648
383,0.18469858169555664
384,0.18078255653381348
385,0.18101143836975098
386,0.17627978324890137
387,0.21674156188964844
388,0.18279075622558594
389,0.21504592895507812
390,0.180558443069458
391,0.1834259033203125
392,0.19637513160705566
393,0.19646358489990234
394,0.19178247451782227
395,0.18093252182006836
396,0.4912855625152588
397,0.1963047981262207
398,0.29204535484313965
399,0.27981090545654297
400,0.29134035110473633
401,0.273329496383667
402,0.30301451683044434
403,0.3260791301727295
404,0.316328763961792
405,0.3256967067718506
406,0.20041370391845703
407,0.20762324333190918
408,0.18392300605773926
409,0.481644868850708
410,0.18370652198791504
411,0.20148301124572754
412,0.18291711807250977
413,0.1825706958770752
414,0.183823823928833
415,0.18538379669189453
416,0.19064879417419434
417,0.20796728134155273
418,0.17777538299560547
419,0.18908262252807617
420,0.18597173690795898
421,0.1873316764831543
422,0.49175500869750977
423,0.1779932975769043
424,0.1973743438720703
425,0.20922160148620605
426,0.19955229759216309
427,0.18276691436767578
428,0.19042491912841797
429,0.18521499633789062
430,0.19393444061279297
431,0.2057945728302002
432,0.18371915817260742
433,0.19215941429138184
434,0.18118929862976074
435,0.19057393074035645
436,0.49701929092407227
437,0.17852568626403809
438,0.18894600868225098
439,0.18397855758666992
440,0.19573521614074707
441,0.18138408660888672
442,0.18584346771240234
443,0.1805710792541504
444,0.1895592212677002
445,0.19565749168395996
446,0.19974637031555176
447,0.20684814453125
448,0.18579506874084473
449,0.19126558303833008
450,0.18851137161254883
451,0.5037832260131836
452,0.27554821968078613
453,0.28499341011047363
454,0.29685449600219727
455,0.2694721221923828
456,0.30704474449157715
457,0.3102128505706787
458,0.29626917839050293
