Frame Number,Processing Time (seconds)
0,5.205942869186401
1,0.894439697265625
2,0.8886928558349609
3,0.8814420700073242
4,0.9115092754364014
5,1.20369291305542
6,1.3719196319580078
7,1.2885892391204834
8,0.8985421657562256
9,1.082873821258545
10,1.2462866306304932
11,0.885728120803833
12,0.9212067127227783
13,1.2393667697906494
14,1.4230849742889404
15,1.2903590202331543
16,0.9903924465179443
17,1.400562047958374
18,1.486957311630249
19,0.9549074172973633
20,0.8963160514831543
21,0.8833315372467041
22,0.8924226760864258
23,0.9060590267181396
24,0.9049234390258789
25,0.8939886093139648
26,0.9074511528015137
27,0.9100961685180664
28,0.9055640697479248
29,0.9032683372497559
30,1.3103806972503662
31,1.4010252952575684
32,1.1492791175842285
33,0.8881063461303711
34,0.9041671752929688
35,0.8879776000976562
36,0.8657858371734619
37,0.8940615653991699
38,0.9029765129089355
39,0.9140231609344482
40,0.901707649230957
41,0.8701741695404053
42,0.8770182132720947
43,1.0822057723999023
44,1.3865671157836914
45,1.4060282707214355
46,0.90000319480896
47,0.8931269645690918
48,0.8906331062316895
49,0.8994183540344238
50,0.8855254650115967
51,0.8797309398651123
52,0.9084410667419434
53,0.8734660148620605
54,0.887094259262085
55,0.8909568786621094
56,0.8951411247253418
57,1.2791650295257568
58,1.411867618560791
59,1.2388815879821777
60,0.8911159038543701
61,0.8922145366668701
62,0.8920612335205078
63,0.890735387802124
64,0.8842008113861084
65,0.8704245090484619
66,0.8982644081115723
67,0.8877947330474854
68,0.8952991962432861
69,0.8910980224609375
70,1.0826504230499268
71,1.387969970703125
72,1.422640085220337
73,0.9387438297271729
74,0.8888623714447021
75,0.8814058303833008
76,0.8836910724639893
77,0.8949062824249268
78,0.8870100975036621
79,0.9002680778503418
80,0.9031074047088623
81,0.8990702629089355
82,0.9031388759613037
83,0.8854901790618896
84,1.2545127868652344
85,1.3849766254425049
86,1.2113316059112549
87,0.8740932941436768
88,0.921461820602417
89,0.9073164463043213
90,0.8878931999206543
91,0.9048864841461182
92,0.9062461853027344
93,0.9086854457855225
94,0.8942201137542725
95,0.8876640796661377
96,0.8857097625732422
97,1.0198259353637695
98,1.3765783309936523
99,1.431206226348877
100,0.9137513637542725
101,0.8780860900878906
102,0.8904201984405518
103,0.9141793251037598
104,0.880800724029541
105,0.9052250385284424
106,0.8952085971832275
107,0.8837525844573975
108,0.9217627048492432
109,0.9029927253723145
110,0.8976733684539795
111,1.3168995380401611
112,2.235886573791504
113,3.1111085414886475
114,2.141573905944824
115,1.4450898170471191
116,1.0107307434082031
117,0.9379217624664307
118,0.9335758686065674
119,0.9142234325408936
120,0.9068801403045654
121,1.122323989868164
122,1.4076173305511475
123,1.3558473587036133
124,0.9190337657928467
125,0.9244704246520996
126,0.9219675064086914
127,0.8925445079803467
128,0.8965156078338623
129,0.895000696182251
130,0.9095382690429688
131,0.9004378318786621
132,0.8913552761077881
133,0.9048492908477783
134,0.9687018394470215
135,1.4143273830413818
136,1.449324369430542
137,0.968170166015625
138,0.9065892696380615
139,0.8917789459228516
140,0.9041380882263184
141,0.8991866111755371
142,0.8986306190490723
143,0.8978908061981201
144,0.9179980754852295
145,0.9175641536712646
146,0.9205043315887451
147,0.9156086444854736
148,1.3485360145568848
149,1.5358166694641113
150,1.1573817729949951
151,0.9751253128051758
152,1.024721622467041
